country_code,name,path,sha,download_url
us,us.json,tv/raw/countries/us.json,e806bb85245adb35360a3a6f39bb7eb0b98bcdb0,https://raw.githubusercontent.com/famelack/famelack-data/main/tv/raw/countries/us.json
uy,uy.json,tv/raw/countries/uy.json,40afeece5b4ca1a03463f58f890fe46da13423b8,https://raw.githubusercontent.com/famelack/famelack-data/main/tv/raw/countries/uy.json
uz,uz.json,tv/raw/countries/uz.json,71dbfdaafd908eeba42246a2a6157dd4e8845e92,https://raw.githubusercontent.com/famelack/famelack-data/main/tv/raw/countries/uz.json
ve,ve.json,tv/raw/countries/ve.json,e718318bb72e29dcf4e7a959e28c86a1ed812a87,https://raw.githubusercontent.com/famelack/famelack-data/main/tv/raw/countries/ve.json
vg,vg.json,tv/raw/countries/vg.json,6ea9caa55d76faa9276fd090673308898c92756c,https://raw.githubusercontent.com/famelack/famelack-data/main/tv/raw/countries/vg.json
vn,vn.json,tv/raw/countries/vn.json,707bcb23cbecea3f6bf40ae7e06c48cc581d77a3,https://raw.githubusercontent.com/famelack/famelack-data/main/tv/raw/countries/vn.json
xk,xk.json,tv/raw/countries/xk.json,e0dac72a855bb642c4abc71382dc45f41d643a8d,https://raw.githubusercontent.com/famelack/famelack-data/main/tv/raw/countries/xk.json
ye,ye.json,tv/raw/countries/ye.json,263e5bb4eae599ac8effd3e57e3adda51251405b,https://raw.githubusercontent.com/famelack/famelack-data/main/tv/raw/countries/ye.json
za,za.json,tv/raw/countries/za.json,228f5f76b4d86a410557dd0a2711c3004707564e,https://raw.githubusercontent.com/famelack/famelack-data/main/tv/raw/countries/za.json
zw,zw.json,tv/raw/countries/zw.json,4af6f255848c8d8e3b87839848b0dcf0a26f4d52,https://raw.githubusercontent.com/famelack/famelack-data/main/tv/raw/countries/zw.json
